price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,sale_year,house_age,age_since_renovation,is_renovated,Total_rooms,Price_per_sqft,Rooms_per_floor,basement_ratio,LivingLot_ratio,cluster
511000.0,3,1.0,1430,3455,1.0,0,0,3,7,980,450,47.6873,-122.336,1450,4599,2014,67,67,0,4.0,357.34265734265733,4.0,0.3146853146853147,0.41389290882778584,1
532170.0,3,2.0,1360,3090,2.0,0,0,3,8,1360,0,47.6838,-122.353,1500,3090,2014,24,24,0,5.0,391.3014705882353,2.5,0.0,0.4401294498381877,1
560000.0,3,1.0,1110,5000,1.5,0,0,3,7,1110,0,47.655,-122.359,1420,5000,2015,68,68,0,4.0,504.5045045045045,2.6666666666666665,0.0,0.222,1
282950.0,3,1.0,1250,8200,1.0,0,0,4,7,1250,0,47.3255,-122.304,1680,8633,2015,61,61,0,4.0,226.36,4.0,0.0,0.1524390243902439,0
2250000.0,4,3.25,5180,19850,2.0,0,3,3,12,3540,1640,47.562,-122.162,3160,9750,2015,9,9,0,7.25,434.36293436293437,3.625,0.3166023166023166,0.2609571788413098,2
350000.0,1,1.0,700,5100,1.0,0,0,3,7,700,0,47.679,-122.3,1010,5100,2014,72,72,0,2.0,500.0,2.0,0.0,0.13725490196078433,1
215000.0,3,1.0,1180,7669,1.0,0,0,4,7,1180,0,47.4479,-122.176,1190,7669,2014,47,47,0,4.0,182.20338983050848,4.0,0.0,0.1538662146303299,0
650000.0,5,3.5,3960,25245,2.0,0,0,3,9,2500,1460,47.525,-122.172,2640,13675,2014,18,18,0,8.5,164.14141414141415,4.25,0.3686868686868687,0.1568627450980392,0
320000.0,4,2.75,2640,7500,1.0,0,0,3,8,1620,1020,47.3135,-122.369,1980,7875,2014,47,47,0,6.75,121.21212121212122,6.75,0.38636363636363635,0.352,0
247000.0,3,2.0,1270,7198,1.5,0,0,3,7,1270,0,47.2086,-121.996,1160,7198,2014,98,1,1,5.0,194.48818897637796,3.3333333333333335,0.0,0.1764378994165046,0
320000.0,4,1.75,1760,11180,1.0,0,0,4,8,1760,0,47.4715,-122.118,1730,11180,2014,46,46,0,5.75,181.8181818181818,5.75,0.0,0.15742397137745975,0
255000.0,5,2.25,2060,8632,1.0,0,0,3,7,1030,1030,47.4877,-122.335,1010,11680,2014,52,52,0,7.25,123.7864077669903,7.25,0.5,0.2386468952734013,0
438000.0,3,1.75,1780,9660,1.0,0,0,3,7,1780,0,47.7171,-122.193,1200,9660,2015,53,53,0,4.75,246.06741573033707,4.75,0.0,0.18426501035196688,1
900000.0,3,2.5,3400,16603,2.0,0,0,3,10,3400,0,47.6012,-122.023,3400,12601,2015,15,15,0,5.5,264.70588235294116,2.75,0.0,0.20478226826477142,2
441000.0,3,2.75,1910,7280,1.0,0,0,3,7,1160,750,47.7319,-122.224,1710,8152,2014,35,35,0,5.75,230.89005235602093,5.75,0.39267015706806285,0.2623626373626374,1
420000.0,3,2.0,2020,38332,1.0,0,0,4,7,1010,1010,47.4582,-122.023,2110,36590,2014,39,39,0,5.0,207.92079207920793,5.0,0.5,0.052697485129917565,2
370000.0,3,1.75,1580,7000,1.0,0,0,3,7,1180,400,47.7209,-122.168,1640,7500,2014,38,38,0,4.75,234.1772151898734,4.75,0.25316455696202533,0.2257142857142857,2
269950.0,2,1.75,1340,7250,1.0,0,0,5,5,700,640,47.408,-122.327,1830,9750,2015,66,66,0,3.75,201.455223880597,3.75,0.47761194029850745,0.18482758620689654,0
807100.0,4,2.5,2680,4499,2.0,0,0,3,9,2680,0,47.565,-122.125,2920,4500,2015,16,16,0,6.5,301.15671641791045,3.25,0.0,0.5956879306512558,2
653000.0,3,2.5,2680,9750,1.0,0,0,4,8,1610,1070,47.7028,-122.231,2480,8750,2014,35,35,0,5.5,243.65671641791045,5.5,0.39925373134328357,0.27487179487179486,1
371500.0,3,2.0,1370,8336,1.0,0,0,5,7,1370,0,47.7458,-122.331,1770,7288,2014,50,50,0,5.0,271.1678832116788,5.0,0.0,0.16434740882917467,1
284000.0,3,1.75,1560,21000,1.0,0,0,3,7,1560,0,47.4776,-122.337,1070,7920,2015,61,61,0,4.75,182.05128205128204,4.75,0.0,0.07428571428571429,0
272000.0,3,1.75,2160,7140,1.0,0,0,4,7,1670,490,47.3026,-122.374,1930,7350,2015,37,37,0,4.75,125.92592592592592,4.75,0.22685185185185186,0.3025210084033613,0
313000.0,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,47.7658,-122.339,1480,7940,2014,59,59,0,4.5,233.5820895522388,3.0,0.0,0.16936299292214357,1
917500.0,4,2.5,3880,35003,2.0,0,0,3,10,2570,1310,47.6477,-122.182,3740,35230,2015,31,31,0,6.5,236.46907216494844,3.25,0.33762886597938147,0.11084764163071736,2
673000.0,4,2.25,2590,8190,2.0,0,0,4,8,2590,0,47.5619,-122.125,2260,8335,2014,34,34,0,6.25,259.8455598455598,3.125,0.0,0.3162393162393162,2
425000.0,3,2.5,1120,1100,2.0,0,0,3,8,820,300,47.6106,-122.31,1590,1795,2015,7,7,0,5.5,379.4642857142857,2.75,0.26785714285714285,1.018181818181818,1
399950.0,5,2.75,1970,5400,1.0,0,0,3,7,1320,650,47.5868,-122.308,1280,2150,2014,28,28,0,7.75,203.0203045685279,7.75,0.3299492385786802,0.3648148148148148,1
385000.0,3,1.0,1220,4800,1.0,0,0,3,6,1220,0,47.6101,-122.307,1200,4800,2014,113,113,0,4.0,315.57377049180326,4.0,0.0,0.25416666666666665,1
269950.0,3,1.5,1950,7560,1.0,0,2,4,7,1320,630,47.1976,-121.999,1950,8941,2014,39,39,0,4.5,138.43589743589743,4.5,0.3230769230769231,0.25793650793650796,0
330000.0,2,1.0,1350,8220,1.0,0,0,3,7,1060,290,47.7224,-122.358,1540,8280,2015,66,66,0,3.0,244.44444444444446,3.0,0.21481481481481482,0.16423357664233576,1
260000.0,3,2.5,1670,5797,2.0,0,0,3,7,1670,0,47.3505,-122.179,1670,6183,2014,26,26,0,5.5,155.688622754491,2.75,0.0,0.2880800414007245,0
470000.0,4,3.0,2380,5125,1.5,0,0,4,7,1680,700,47.5384,-122.376,1410,5375,2015,90,90,0,7.0,197.47899159663865,4.666666666666667,0.29411764705882354,0.46439024390243905,1
589000.0,4,3.0,2440,9600,2.0,0,0,5,7,2440,0,47.7044,-122.2,2290,9600,2014,53,53,0,7.0,241.39344262295083,3.5,0.0,0.25416666666666665,1
163500.0,2,1.5,1050,3419,2.0,0,0,3,7,1050,0,47.3848,-122.039,1050,3417,2014,18,18,0,3.5,155.71428571428572,1.75,0.0,0.30710734132787365,0
835000.0,4,2.75,3130,13412,2.0,0,0,3,9,2140,990,47.6993,-122.102,2260,9984,2014,21,21,0,6.75,266.77316293929715,3.375,0.31629392971246006,0.23337309871756637,2
1095000.0,5,3.0,4090,12850,1.0,0,2,4,10,2090,2000,47.6627,-122.188,2540,10270,2014,28,28,0,8.0,267.72616136919316,8.0,0.4889975550122249,0.31828793774319064,2
269000.0,4,1.75,1490,10000,1.0,0,0,4,8,1100,390,47.3099,-122.379,2190,8910,2015,46,46,0,5.75,180.53691275167785,5.75,0.26174496644295303,0.149,0
560000.0,3,2.5,1900,8744,2.0,0,0,3,8,1900,0,47.62,-122.043,2030,8744,2014,27,27,0,5.5,294.7368421052632,2.75,0.0,0.217291857273559,2
615000.0,4,1.0,1330,2400,1.5,0,0,4,6,1330,0,47.65,-122.34,1330,4400,2015,114,114,0,5.0,462.406015037594,3.3333333333333335,0.0,0.5541666666666667,1
585188.0,3,2.25,2230,10026,1.0,0,0,3,8,1430,800,47.6647,-122.153,2230,9340,2014,39,39,0,5.25,262.41614349775784,5.25,0.35874439461883406,0.22242170357071614,2
305000.0,3,1.75,1650,9480,1.0,0,0,3,7,1220,430,47.726,-122.191,1540,8400,2014,37,37,0,4.75,184.84848484848484,4.75,0.2606060606060606,0.17405063291139242,1
166950.0,3,1.0,1190,8820,1.0,0,0,3,6,1190,0,47.4616,-122.184,1230,7980,2014,55,55,0,4.0,140.2941176470588,4.0,0.0,0.1349206349206349,0
799000.0,3,2.5,2140,9897,1.0,0,0,4,8,2140,0,47.5505,-122.219,2680,10083,2014,55,55,0,5.5,373.3644859813084,5.5,0.0,0.2162271395372335,0
400000.0,3,2.5,2180,7508,1.0,0,0,4,7,1420,760,47.7606,-122.336,1900,7818,2014,52,52,0,5.5,183.4862385321101,5.5,0.3486238532110092,0.2903569525839105,1
230000.0,3,1.0,1060,10228,1.0,0,0,3,7,1060,0,47.7481,-122.3,1570,10228,2014,66,66,0,4.0,216.9811320754717,4.0,0.0,0.10363707469691044,1
256883.0,3,2.5,1690,5025,2.0,0,0,3,8,1690,0,47.2779,-122.347,2550,5001,2014,11,11,0,5.5,152.00177514792898,2.75,0.0,0.336318407960199,0
423000.0,4,2.0,1970,6480,1.5,0,0,5,7,1130,840,47.5511,-122.312,1500,6480,2014,94,94,0,6.0,214.72081218274113,4.0,0.4263959390862944,0.30401234567901236,1
465000.0,3,2.5,2150,4084,2.0,0,0,3,8,2150,0,47.5488,-122.372,1750,2385,2014,7,7,0,5.5,216.27906976744185,2.75,0.0,0.5264446620959843,1
440000.0,3,2.5,1910,66211,2.0,0,0,3,7,1910,0,47.5385,-121.911,2330,67268,2015,18,18,0,5.5,230.36649214659687,2.75,0.0,0.028847170409750645,2
385000.0,3,1.75,1350,155073,1.0,0,0,4,7,1350,0,47.4058,-121.994,1560,50965,2014,45,45,0,4.75,285.18518518518516,4.75,0.0,0.00870557737323712,0
210000.0,3,1.0,860,11725,1.0,0,0,4,6,860,0,47.5093,-122.184,1300,9514,2015,72,72,0,4.0,244.1860465116279,4.0,0.0,0.07334754797441365,0
297000.0,3,2.5,1940,14952,2.0,0,0,3,8,1940,0,47.3777,-122.165,2030,10450,2014,20,20,0,5.5,153.09278350515464,2.75,0.0,0.1297485286249331,0
470000.0,3,1.0,1010,5000,1.0,0,0,3,7,1010,0,47.675,-122.394,1680,5000,2014,62,62,0,4.0,465.34653465346537,4.0,0.0,0.202,1
226500.0,3,1.5,1300,7370,1.0,0,0,4,7,900,400,47.3025,-122.37,1430,7500,2014,38,38,0,4.5,174.23076923076923,4.5,0.3076923076923077,0.17639077340569878,0
274250.0,3,1.0,910,8450,1.0,0,0,4,6,910,0,47.4787,-122.158,1400,8040,2015,53,53,0,4.0,301.3736263736264,4.0,0.0,0.1076923076923077,0
840000.0,4,1.75,2480,11010,1.0,0,0,4,9,1630,850,47.5378,-122.219,2770,10744,2014,48,48,0,5.75,338.7096774193548,5.75,0.34274193548387094,0.22524977293369663,0
677900.0,3,2.5,2440,4587,2.0,0,0,3,8,2440,0,47.7073,-122.114,2750,4587,2014,4,4,0,5.5,277.827868852459,2.75,0.0,0.5319380858949204,2
425000.0,3,1.0,1010,5864,1.0,0,0,3,7,1010,0,47.5733,-122.381,1290,5000,2015,100,100,0,4.0,420.7920792079208,4.0,0.0,0.17223738062755797,1
180250.0,2,0.75,900,9600,1.0,0,0,3,6,900,0,47.4604,-122.339,1250,14280,2014,73,73,0,2.75,200.27777777777777,2.75,0.0,0.09375,0
464000.0,6,3.0,2300,3404,2.0,0,0,3,7,1600,700,47.7067,-122.343,1560,1312,2014,94,20,1,9.0,201.7391304347826,4.5,0.30434782608695654,0.6756756756756757,1
320000.0,4,2.25,1550,7579,2.0,0,0,3,8,1550,0,47.354,-122.047,1630,6397,2015,22,22,0,6.25,206.4516129032258,3.125,0.0,0.20451246866341205,0
625504.0,3,2.25,1270,1566,2.0,0,0,3,8,1060,210,47.6647,-122.284,1160,1327,2014,0,0,0,5.25,492.52283464566926,2.625,0.16535433070866143,0.8109833971902938,1
592500.0,4,2.5,2240,12032,1.0,0,0,3,9,2240,0,47.6143,-122.017,2520,12368,2014,31,31,0,6.5,264.50892857142856,6.5,0.0,0.18617021276595744,2
465000.0,3,2.5,2714,17936,2.0,0,0,3,9,2714,0,47.3185,-122.275,2590,18386,2015,10,10,0,5.5,171.33382461311717,2.75,0.0,0.1513157894736842,0
477000.0,4,2.75,1720,6270,2.0,0,0,3,8,1720,0,47.5458,-122.268,2130,8700,2014,36,36,0,6.75,277.3255813953488,3.375,0.0,0.2743221690590112,1
280000.0,2,1.0,850,16400,1.0,0,0,3,6,850,0,47.4889,-122.299,1100,14459,2015,92,92,0,3.0,329.4117647058824,3.0,0.0,0.051829268292682924,0
1505000.0,5,3.0,3300,33474,1.0,0,3,3,9,1870,1430,47.5673,-122.21,3836,20953,2015,58,24,1,8.0,456.06060606060606,8.0,0.43333333333333335,0.09858397562287148,1
445838.0,3,2.5,2250,5692,2.0,0,0,3,8,2250,0,47.5133,-122.379,1320,5390,2014,14,14,0,5.5,198.15022222222223,2.75,0.0,0.39529163738580464,1
1072000.0,2,2.25,3900,14864,1.0,0,3,3,8,1950,1950,47.5884,-122.291,2580,5184,2014,67,67,0,4.25,274.87179487179486,4.25,0.5,0.2623789020452099,1
467000.0,2,1.5,1320,10800,1.0,0,0,4,8,1320,0,47.7145,-122.367,2120,12040,2014,67,67,0,3.5,353.7878787878788,3.5,0.0,0.12222222222222222,1
686000.0,4,2.5,2760,6440,2.0,0,0,3,10,2760,0,47.5836,-122.026,3070,8127,2014,15,15,0,6.5,248.55072463768116,3.25,0.0,0.42857142857142855,2
279950.0,3,2.0,1750,9750,1.0,0,0,3,7,1350,400,47.398,-122.299,1900,10125,2014,53,53,0,5.0,159.97142857142856,5.0,0.22857142857142856,0.1794871794871795,0
527000.0,4,2.25,2330,19436,2.0,0,0,3,8,2330,0,47.7663,-122.215,1910,10055,2014,27,27,0,6.25,226.1802575107296,3.125,0.0,0.11988063387528299,1
325000.0,3,2.25,2220,16020,1.0,0,0,4,8,1780,440,47.3758,-122.217,2080,9583,2014,48,48,0,5.25,146.3963963963964,5.25,0.1981981981981982,0.13857677902621723,0
328000.0,3,2.25,2020,8379,2.0,0,0,3,7,2020,0,47.3828,-122.023,2020,8031,2014,20,20,0,5.25,162.37623762376236,2.625,0.0,0.24107888769542904,0
390000.0,3,2.25,1250,7500,1.0,0,0,5,7,1250,0,47.5123,-122.373,1280,7392,2014,72,72,0,5.25,312.0,5.25,0.0,0.16666666666666666,1
479950.0,2,2.0,1510,6516,1.0,0,0,3,8,1510,0,47.7076,-122.013,1640,6009,2015,10,10,0,4.0,317.8476821192053,4.0,0.0,0.23173726212400245,2
264950.0,4,2.25,1720,9753,1.0,0,0,4,7,1120,600,47.2922,-122.371,1510,9753,2014,36,36,0,6.25,154.0406976744186,6.25,0.3488372093023256,0.17635599302778632,0
235000.0,3,1.0,1430,15246,1.0,0,0,4,7,980,450,47.4075,-122.214,1960,13068,2015,54,54,0,4.0,164.33566433566435,4.0,0.3146853146853147,0.09379509379509379,0
516500.0,3,2.5,1480,4729,2.0,0,0,3,7,1480,0,47.6794,-122.034,2250,4729,2015,11,11,0,5.5,348.9864864864865,2.75,0.0,0.3129625713681539,2
655000.0,2,1.75,1450,15798,2.0,1,4,3,7,1230,220,47.4497,-122.375,2030,13193,2015,100,37,1,3.75,451.7241379310345,1.875,0.15172413793103448,0.09178377009748069,0
500000.0,4,2.75,2280,15347,1.0,0,0,5,7,2280,0,47.5218,-122.164,2280,15347,2014,54,54,0,6.75,219.2982456140351,6.75,0.0,0.14856323711474556,0
315000.0,6,2.75,2940,7350,1.0,0,0,3,8,1780,1160,47.3103,-122.339,2120,8236,2014,36,36,0,8.75,107.14285714285714,8.75,0.3945578231292517,0.4,0
213000.0,2,1.0,1000,10200,1.0,0,0,3,6,1000,0,47.5687,-121.899,1150,13702,2014,53,53,0,3.0,213.0,3.0,0.0,0.09803921568627451,2
475000.0,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,47.5575,-122.303,2090,4800,2014,67,67,0,4.5,191.53225806451613,3.0,0.3467741935483871,0.4696969696969697,1
1025000.0,5,4.0,3760,28040,2.0,0,0,3,10,3760,0,47.6489,-122.183,3430,35096,2014,31,31,0,9.0,272.6063829787234,4.5,0.0,0.1340941512125535,2
416000.0,3,2.0,2220,94300,1.0,0,0,5,7,1640,580,47.3459,-121.95,2070,80100,2015,39,39,0,5.0,187.38738738738738,5.0,0.26126126126126126,0.02354188759278897,0
410000.0,4,1.0,1970,4740,1.5,0,0,3,7,1670,300,47.6136,-122.303,1510,4740,2015,111,10,1,5.0,208.12182741116752,3.3333333333333335,0.15228426395939088,0.41561181434599154,1
800000.0,3,3.5,3830,221284,2.0,0,0,3,10,3530,300,47.7641,-122.023,2920,148539,2014,21,21,0,6.5,208.87728459530027,3.25,0.0783289817232376,0.017308074691346865,2
472000.0,6,2.5,4410,14034,1.0,0,2,4,9,2350,2060,47.3376,-122.324,2600,13988,2014,49,49,0,8.5,107.02947845804988,8.5,0.4671201814058957,0.3142368533561351,0
225000.0,3,1.75,1430,8505,1.0,0,0,4,7,1430,0,47.3173,-122.319,1190,8640,2014,46,46,0,4.75,157.34265734265733,4.75,0.0,0.16813639035861258,0
210000.0,2,1.0,830,6000,1.0,0,0,3,6,830,0,47.5308,-122.376,830,4960,2014,74,74,0,3.0,253.0120481927711,3.0,0.0,0.13833333333333334,1
455000.0,2,1.0,1430,5000,1.5,0,0,2,7,1430,0,47.6727,-122.299,1450,3750,2015,90,90,0,3.0,318.1818181818182,2.0,0.0,0.286,1
225000.0,3,1.0,1300,8316,1.0,0,0,4,6,1300,0,47.3221,-122.216,1260,8316,2015,61,61,0,4.0,173.07692307692307,4.0,0.0,0.1563251563251563,0
480000.0,2,1.0,1030,3060,1.0,0,2,4,7,790,240,47.6779,-122.353,1390,3060,2014,96,96,0,3.0,466.0194174757282,3.0,0.23300970873786409,0.3366013071895425,1
363000.0,3,2.5,2740,11872,2.0,0,0,3,9,2740,0,47.3076,-122.395,2570,10377,2015,25,25,0,5.5,132.4817518248175,2.75,0.0,0.23079514824797845,0
2400000.0,4,2.5,3650,8354,1.0,1,4,3,9,1830,1820,47.6338,-122.072,3120,18841,2014,14,14,0,6.5,657.5342465753424,6.5,0.4986301369863014,0.43691644721091694,2
181000.0,2,1.5,720,5120,1.0,0,0,3,6,720,0,47.5218,-122.357,1150,2566,2015,61,61,0,3.5,251.38888888888889,3.5,0.0,0.140625,1
250000.0,4,2.0,2010,7312,1.0,0,0,4,7,2010,0,47.2785,-122.213,2010,7650,2015,39,39,0,6.0,124.37810945273633,6.0,0.0,0.274890590809628,0
481000.0,3,1.75,1560,3000,1.0,0,0,4,6,770,790,47.6846,-122.345,1390,3000,2015,97,97,0,4.75,308.3333333333333,4.75,0.5064102564102564,0.52,1
260000.0,3,2.0,1810,7209,1.0,0,0,4,7,1240,570,47.3656,-122.278,1750,7209,2014,36,36,0,5.0,143.646408839779,5.0,0.3149171270718232,0.2510750450825357,0
455000.0,4,2.5,3360,7685,2.0,0,0,3,9,3360,0,47.4369,-122.111,3060,6567,2014,13,13,0,6.5,135.41666666666666,3.25,0.0,0.4372153545868575,0
415000.0,3,2.25,1510,36224,2.0,0,0,3,8,1510,0,47.4616,-121.711,1730,36224,2015,24,24,0,5.25,274.8344370860927,2.625,0.0,0.04168507067137809,2
349500.0,3,1.0,1400,3538,1.0,0,0,3,7,800,600,47.5405,-122.27,1620,6331,2015,62,62,0,4.0,249.64285714285714,4.0,0.42857142857142855,0.395703787450537,1
245000.0,3,2.5,1730,7442,2.0,0,0,3,7,1730,0,47.3507,-122.178,1630,6458,2014,27,27,0,5.5,141.6184971098266,2.75,0.0,0.23246439129266327,0
592500.0,2,2.0,1420,9191,1.5,0,2,5,7,1420,0,47.6979,-122.32,1420,6816,2014,86,86,0,4.0,417.2535211267606,2.6666666666666665,0.0,0.1544989663801545,1
385000.0,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,47.5278,-122.345,1910,7620,2014,59,59,0,5.75,163.135593220339,5.75,0.5,0.30971128608923887,1
315000.0,3,1.75,1580,11455,1.0,0,0,4,7,1200,380,47.4756,-122.147,1550,10650,2015,41,41,0,4.75,199.36708860759492,4.75,0.24050632911392406,0.13793103448275862,0
255000.0,3,1.0,1230,10170,1.0,0,0,3,7,1230,0,47.4437,-121.772,1380,10098,2014,35,35,0,4.0,207.3170731707317,4.0,0.0,0.12094395280235988,2
693000.0,4,2.5,2460,4425,2.0,0,0,3,8,2460,0,47.7048,-122.109,2990,5659,2014,8,8,0,6.5,281.7073170731707,3.25,0.0,0.5559322033898305,2
780000.0,3,1.0,1660,4400,1.5,0,0,3,8,1460,200,47.6362,-122.302,1660,4400,2014,103,103,0,4.0,469.87951807228916,2.6666666666666665,0.12048192771084337,0.37727272727272726,1
237000.0,3,1.75,1270,8470,1.0,0,0,4,7,1270,0,47.4207,-122.29,1600,8470,2014,54,54,0,4.75,186.61417322834646,4.75,0.0,0.14994096812278632,0
525000.0,3,2.25,2100,40510,2.0,0,0,3,10,1320,780,47.6154,-122.047,2380,33450,2014,35,35,0,5.25,250.0,2.625,0.37142857142857144,0.05183905208590472,2
425000.0,2,1.0,770,5040,1.0,0,0,3,5,770,0,47.5964,-122.299,1330,2580,2015,85,85,0,3.0,551.9480519480519,3.0,0.0,0.1527777777777778,1
369900.0,1,0.75,760,10079,1.0,1,4,5,5,760,0,47.4683,-122.438,1230,14267,2014,78,78,0,1.75,486.7105263157895,1.75,0.0,0.07540430598273638,1
290000.0,4,2.5,1700,7280,2.0,0,0,4,7,1700,0,47.4045,-122.171,1950,7475,2014,26,26,0,6.5,170.58823529411765,3.25,0.0,0.23351648351648352,0
285000.0,3,1.0,1120,10701,1.0,0,0,3,7,1120,0,47.5544,-122.358,1130,6350,2014,60,60,0,4.0,254.46428571428572,4.0,0.0,0.10466311559667321,1
415000.0,2,1.0,1070,4500,1.0,0,0,3,7,1070,0,47.6802,-122.29,1320,4465,2014,77,77,0,3.0,387.85046728971963,3.0,0.0,0.23777777777777778,1
272500.0,3,2.5,2070,9900,1.0,0,0,3,8,1420,650,47.2988,-122.371,2070,8250,2015,36,36,0,5.5,131.6425120772947,5.5,0.3140096618357488,0.20909090909090908,0
2900000.0,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,47.6312,-122.223,3890,20060,2015,33,7,1,7.25,574.2574257425742,4.833333333333333,0.0594059405940594,0.2512437810945274,1
1365000.0,4,4.75,5310,57346,2.0,0,0,4,11,5310,0,47.7285,-122.042,4180,47443,2014,25,25,0,8.75,257.0621468926554,4.375,0.0,0.09259582185331147,2
436000.0,2,1.0,1040,7538,1.0,0,0,4,7,1040,0,47.7107,-122.352,1440,7530,2015,76,76,0,3.0,419.2307692307692,3.0,0.0,0.13796763067126558,1
210000.0,3,1.0,1700,11390,1.0,0,0,4,7,1700,0,47.3271,-122.323,1350,8164,2014,47,47,0,4.0,123.52941176470588,4.0,0.0,0.14925373134328357,0
236000.0,3,1.0,1300,5898,1.0,0,0,3,7,1300,0,47.5053,-122.255,1320,7619,2014,53,53,0,4.0,181.53846153846155,4.0,0.0,0.2204136995591726,0
331000.0,3,1.75,1080,1306,1.0,0,0,3,7,580,500,47.6601,-122.4,1440,2225,2014,60,11,1,4.75,306.48148148148147,4.75,0.46296296296296297,0.8269525267993875,1
365000.0,3,2.5,2653,4510,2.0,0,0,3,8,2653,0,47.4145,-122.166,2653,4927,2015,9,9,0,5.5,137.5800980022616,2.75,0.0,0.5882483370288248,0
450000.0,3,2.0,2290,16258,1.0,0,0,5,8,2290,0,47.4672,-122.165,1660,10530,2015,55,55,0,5.0,196.5065502183406,5.0,0.0,0.1408537335465617,0
770000.0,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,47.7618,-122.261,1860,12136,2014,0,0,0,6.75,201.57068062827224,3.375,0.25392670157068065,0.1452471482889734,1
455000.0,4,2.5,2210,49375,1.0,0,0,3,8,2210,0,47.3828,-122.071,2670,49385,2015,18,18,0,6.5,205.88235294117646,6.5,0.0,0.04475949367088607,0
405000.0,3,1.75,2390,6000,1.0,0,0,3,6,1240,1150,47.5362,-122.268,2020,6000,2015,107,107,0,4.75,169.4560669456067,4.75,0.4811715481171548,0.3983333333333333,1
304900.0,4,1.75,2600,11325,1.0,0,0,4,7,1610,990,47.3954,-122.206,1720,11088,2014,45,45,0,5.75,117.26923076923077,5.75,0.38076923076923075,0.22958057395143489,0
170000.0,2,1.0,860,5265,1.0,0,0,3,6,860,0,47.5048,-122.272,1650,8775,2015,84,84,0,3.0,197.67441860465115,3.0,0.0,0.16334283000949668,0
2050000.0,5,3.0,3830,8480,2.0,0,1,5,9,2630,1200,47.6166,-122.287,3050,7556,2015,110,21,1,8.0,535.248041775457,4.0,0.3133159268929504,0.4516509433962264,1
780000.0,4,2.5,3500,7048,2.0,0,0,3,9,3500,0,47.6811,-122.025,3920,7864,2014,9,9,0,6.5,222.85714285714286,3.25,0.0,0.4965947786606129,2
330000.0,3,3.0,2420,13959,1.0,0,0,4,8,1740,680,47.7486,-122.23,2570,13300,2015,27,27,0,6.0,136.36363636363637,6.0,0.2809917355371901,0.17336485421591805,1
370000.0,4,2.5,2720,8666,2.0,0,0,3,9,2720,0,47.3846,-122.169,2410,8100,2014,22,22,0,6.5,136.02941176470588,3.25,0.0,0.31387029771520886,0
467000.0,5,2.25,2500,13500,1.0,0,0,3,7,1850,650,47.7564,-122.144,2300,9750,2014,35,35,0,7.25,186.8,7.25,0.26,0.18518518518518517,2
405000.0,3,1.75,1670,6720,1.0,0,0,3,7,1140,530,47.7198,-122.193,1670,7320,2015,35,35,0,4.75,242.51497005988023,4.75,0.31736526946107785,0.24851190476190477,1
675000.0,5,2.25,2900,10300,1.0,0,0,3,8,1450,1450,47.5461,-122.151,2310,10300,2014,29,29,0,7.25,232.75862068965517,7.25,0.5,0.2815533980582524,2
500000.0,2,1.0,1640,14100,1.0,0,0,4,7,1140,500,47.5712,-122.143,1520,13527,2014,60,60,0,3.0,304.8780487804878,3.0,0.3048780487804878,0.11631205673758865,2
389999.0,4,2.5,1890,15770,2.0,0,0,4,7,1890,0,47.4281,-122.343,2410,15256,2014,46,46,0,6.5,206.34867724867726,3.25,0.0,0.11984781230183894,0
630000.0,4,1.75,2950,9025,1.0,0,2,4,8,1780,1170,47.7128,-122.223,2120,9600,2015,40,40,0,5.75,213.5593220338983,5.75,0.39661016949152544,0.3268698060941828,1
360000.0,4,2.5,2160,9528,2.0,0,0,3,9,2160,0,47.3341,-122.255,2280,9937,2014,22,22,0,6.5,166.66666666666666,3.25,0.0,0.22670025188916876,0
580000.0,4,3.0,3280,11060,2.0,0,0,3,8,2270,1010,47.5399,-122.181,2320,11004,2014,28,28,0,7.0,176.82926829268294,3.5,0.3079268292682927,0.2965641952983725,0
550000.0,3,2.0,1970,4166,2.0,0,3,5,8,1270,700,47.5717,-122.375,2390,4166,2014,85,85,0,5.0,279.18781725888323,2.5,0.3553299492385787,0.4728756601056169,1
879000.0,4,2.5,3360,22111,2.0,0,0,3,10,3360,0,47.5951,-122.017,3150,11374,2014,20,20,0,6.5,261.60714285714283,3.25,0.0,0.15196056261589255,2
265000.0,3,2.0,1320,8959,1.0,0,0,3,7,1320,0,47.3536,-122.144,1740,7316,2014,21,21,0,5.0,200.75757575757575,5.0,0.0,0.14733787253041633,0
446500.0,3,2.5,2650,7286,2.0,0,0,3,8,2650,0,47.5084,-122.154,2400,7220,2015,25,25,0,5.5,168.49056603773585,2.75,0.0,0.36371122701070546,0
404000.0,3,1.5,2030,8880,1.0,0,0,3,7,1330,700,47.5586,-122.311,2140,5592,2014,51,51,0,4.5,199.01477832512316,4.5,0.3448275862068966,0.2286036036036036,1
267500.0,3,1.75,1590,11914,1.0,0,2,3,7,1090,500,47.4427,-122.274,1630,9052,2014,57,57,0,4.75,168.23899371069183,4.75,0.31446540880503143,0.1334564378042639,0
